case,family,t,initial_q_over_H,q_over_H,mode,Xi_participation,Q_rho_participation,Q_chi_participation,total_input_subspace_gain,within_tracked_subspace_gain,orthogonal_leakage_gain,full_transfer_gain,maximum_abs_pair_real_lambda_over_H,maximum_abs_pair_imag_lambda_over_H,assigned_subspace_overlap
on_shell_rho_initial_0.95,on_shell_background,7.18,0.01,0.01776849594126837,matter_radial,3.640694937769989e-07,0.8510453219172026,0.1489543140133036,8.094156627016429e+20,8.521696421282084e+17,8.094152141105585e+20,1.6865944287146574e+23,1.2125573084164836e-15,16.428292149425037,0.9999999074870388
on_shell_rho_initial_0.95,on_shell_background,7.18,0.01,0.01776849594126837,matter_phase,3.102368776502394e-09,0.008406841237110909,0.9915931556605202,5.370327731537267e+20,1.3865404695248555e+17,5.370327552544977e+20,1.6865944287146574e+23,1.299168544731947e-16,0.7138406176616555,0.9999760102050289
on_shell_rho_initial_0.95,on_shell_background,7.19,0.01,0.017761135871452866,gauge_continuation_Xi,0.9999996197769936,3.801823378124408e-07,4.0668587259707414e-11,1.780703590760195e+23,1.780702689536999e+23,1.7915417798053095e+20,1.7809032696724802e+23,6528.514856192572,0.0,0.9999999597962927
on_shell_rho_initial_0.95,on_shell_background,7.19,0.01,0.017761135871452866,matter_radial,3.2327015986736317e-07,0.8494505258219471,0.1505491509078929,8.546755376916698e+20,8.552382062865672e+17,8.546751097909404e+20,1.7809032696724802e+23,3.465789390593258e-16,16.349538310832468,0.9999999058280845
on_shell_rho_initial_0.95,on_shell_background,7.19,0.01,0.017761135871452866,matter_phase,2.549133692119216e-09,0.007776359625901463,0.9922236378249649,5.670618883519144e+20,1.369952974479099e+17,5.6706187180371005e+20,1.7809032696724802e+23,1.3538239807004914e-16,0.7439960615330602,0.9999768780778936
on_shell_rho_initial_0.95,on_shell_background,7.2,0.01,0.01775379854645966,gauge_continuation_Xi,0.9999996630056942,3.369542228334194e-07,4.008303787813103e-11,1.880271650337568e+23,1.880270794669413e+23,1.793816160072001e+20,1.8804824942982856e+23,6556.779442859232,0.0,0.9999999622280563
on_shell_rho_initial_0.95,on_shell_background,7.2,0.01,0.01775379854645966,matter_radial,2.8596543412464086e-07,0.8478826443770602,0.15211706965750565,9.024647291650688e+20,8.573152073629912e+17,9.024643219527384e+20,1.8804824942982856e+23,1.7335663092621016e-15,16.27506324336137,0.9999999040798638
on_shell_rho_initial_0.95,on_shell_background,7.2,0.01,0.01775379854645966,matter_phase,2.0947594550545233e-09,0.007198375044900361,0.9928016228603402,5.987691596667194e+20,1.3505777882985374e+17,5.987691444349698e+20,1.8804824942982856e+23,2.0829882684727443e-15,0.7601474650889859,0.9999770724532195
on_shell_rho_initial_0.95,on_shell_background,7.21,0.01,0.017746489653228652,gauge_continuation_Xi,0.9999997026332674,2.9732713193488143e-07,3.960059217398119e-11,1.9853972976926568e+23,1.9853964875929237e+23,1.7935269679261847e+20,1.9856199299010235e+23,6582.8709458772955,0.0,0.9999999643466705
on_shell_rho_initial_0.95,on_shell_background,7.21,0.01,0.017746489653228652,matter_radial,2.518562736771242e-07,0.8463397082645017,0.15366003987922477,9.529213686892445e+20,8.582397259601925e+17,9.529209822063715e+20,1.9856199299010235e+23,3.4684802540920557e-15,16.204742071671205,0.9999999022677607
on_shell_rho_initial_0.95,on_shell_background,7.21,0.01,0.017746489653228652,matter_phase,1.7267273104994077e-09,0.006682870413163876,0.993317127860109,6.322462349153537e+20,1.3281518268059146e+17,6.322462209651934e+20,1.9856199299010235e+23,1.0947390801978052e-15,0.7630905740584615,0.9999764656530421
on_shell_rho_initial_0.95,on_shell_background,7.22,0.01,0.017739214828142398,gauge_continuation_Xi,0.9999997389453988,2.610153845913364e-07,3.921663227563948e-11,2.0963773782428217e+23,2.0963766137998097e+23,1.790285310738509e+20,2.096612455184768e+23,6606.797338063305,0.0,0.9999999661911022
on_shell_rho_initial_0.95,on_shell_background,7.22,0.01,0.017739214828142398,matter_radial,2.2068097117441273e-07,0.8448200049133855,0.15517977440564334,1.0061879316980744e+21,8.578328513943005e+17,1.0061875660221848e+21,2.096612455184768e+23,3.469833407766497e-16,16.13846663300523,0.9999999004163228
on_shell_rho_initial_0.95,on_shell_background,7.22,0.01,0.017739214828142398,matter_phase,1.4331478059255535e-09,0.006239963189488001,0.9937600353773642,6.675876439925144e+20,1.3025430852424422e+17,6.675876312854297e+20,2.096612455184768e+23,9.325177283372461e-16,0.7528800089633968,0.9999749266888706
on_shell_rho_initial_0.95,on_shell_background,7.23,0.01,0.017731979655210766,gauge_continuation_Xi,0.9999997721918514,2.277692206046562e-07,3.892790527715489e-11,2.2135177520509242e+23,2.2135170334104642e+23,1.7836609304029702e+20,2.213765964509947e+23,6628.542493780739,0.0,0.9999999677956753
on_shell_rho_initial_0.95,on_shell_background,7.23,0.01,0.017731979655210766,matter_radial,1.9221069061740453e-07,0.843322077514646,0.15667773027466333,1.062411220340461e+21,8.558966357765905e+17,1.0624108755779264e+21,2.213765964509947e+23,4.33899147802737e-15,16.076144293070822,0.9999998985493903
on_shell_rho_initial_0.95,on_shell_background,7.23,0.01,0.017731979655210766,matter_phase,1.2027516542670045e-09,0.00587984215882044,0.9941201566384279,7.04890787490706e+20,1.2737966541462357e+17,7.048907759814199e+20,2.213765964509947e+23,2.776954545937517e-15,0.7288541237161618,0.9999723222385468
on_shell_rho_initial_0.95,on_shell_background,7.24,0.01,0.017724789664319777,gauge_continuation_Xi,0.9999998025929745,1.9736829370937294e-07,3.873178354855074e-11,2.3371448548998284e+23,2.3371441822457202e+23,1.773183500482033e+20,2.337406930264255e+23,6648.095464494007,0.0,0.9999999691819048
on_shell_rho_initial_0.95,on_shell_background,7.24,0.01,0.017724789664319777,matter_radial,1.6624356112275875e-07,0.8418447250698923,0.15815510868654667,1.1217479123923616e+21,8.522151140257129e+17,1.121747588669582e+21,2.337406930264255e+23,1.3890242691855976e-15,16.017696929475957,0.9999998966901458
on_shell_rho_initial_0.95,on_shell_background,7.24,0.01,0.017724789664319777,matter_phase,1.0248854458881645e-09,0.0056126930614123355,0.9943873059137022,7.442596183038385e+20,1.2421881756040947e+17,7.442596079376206e+20,2.337406930264255e+23,1.0634717060952231e-15,0.6894488953106955,0.9999685181979652
on_shell_rho_initial_0.95,on_shell_background,7.25,0.01,0.017717650329547485,gauge_continuation_Xi,0.9999998303451015,1.6961627335816043e-07,3.862503053509933e-11,2.467613194277873e+23,2.4676125678143067e+23,1.7583341953396657e+20,2.4678898996886623e+23,6665.5042299845245,0.0,0.9999999703566192
on_shell_rho_initial_0.95,on_shell_background,7.25,0.01,0.017717650329547485,matter_radial,1.4259979209381417e-07,0.8403870034263438,0.1596128539738641,1.1843681590680392e+21,8.465507682781256e+17,1.1843678565234765e+21,2.4678898996886623e+23,6.947873931936416e-16,15.963060064159453,0.9999998948611719
on_shell_rho_initial_0.95,on_shell_background,7.25,0.01,0.017717650329547485,matter_phase,8.895258803418642e-10,0.005448612757559498,0.9945513863529145,7.858070287104556e+20,1.2082818903398155e+17,7.858070194209923e+20,2.4678898996886623e+23,1.302726362238078e-15,0.6316536782390129,0.9999633820226668
on_shell_rho_initial_0.95,on_shell_background,7.26,0.01,0.01771056706754295,gauge_continuation_Xi,0.9999998556166384,1.4434475570522939e-07,3.86059281892302e-11,2.605294998786055e+23,2.6052944187095964e+23,1.738545442583335e+20,2.6055871431239666e+23,6680.7794424750255,0.0,0.999999971346181
on_shell_rho_initial_0.95,on_shell_background,7.26,0.01,0.01771056706754295,matter_radial,1.2112467584456827e-07,0.8389482271575186,0.16105165171780556,1.2504506170969765e+21,8.386442371398388e+17,1.2504503358686628e+21,2.6055871431239666e+23,1.7376615696646708e-15,15.912182129357781,0.999999893084649
on_shell_rho_initial_0.95,on_shell_background,7.26,0.01,0.01771056706754295,matter_phase,7.873513069947629e-10,0.00539751188390173,0.994602487328747,8.296515542458808e+20,1.1729881793699714e+17,8.296515459538376e+20,2.6055871431239666e+23,1.47701233421497e-15,0.5495296058104157,0.9999567860953431
on_shell_rho_initial_0.95,on_shell_background,7.2700000000000005,0.01,0.017703545235963524,gauge_continuation_Xi,0.9999998785531534,1.2140817312103179e-07,3.8673450253932094e-11,2.7505768919515863e+23,2.7505763584255448e+23,1.7131866523935664e+20,2.7508853274513453e+23,6693.929232875556,0.0,0.9999999721650121
on_shell_rho_initial_0.95,on_shell_background,7.2700000000000005,0.01,0.017703545235963524,matter_radial,1.0168403037158328e-07,0.837527972417238,0.16247192589873174,1.320180852270537e+21,8.282079995967213e+17,1.3201805924847062e+21,2.7508853274513453e+23,6.953440523842131e-16,15.865023854988582,0.9999998913822101
on_shell_rho_initial_0.95,on_shell_background,7.2700000000000005,0.01,0.017703545235963524,matter_phase,7.097821313631853e-10,0.00546900626923938,0.9945309930209785,8.759163144840606e+20,1.1376111014295088e+17,8.759163070966021e+20,2.7508853274513453e+23,1.216852091672373e-15,0.42910886886663074,0.9999486123676732
on_shell_rho_initial_0.95,on_shell_background,7.28,0.01,0.017696590131976442,gauge_continuation_Xi,0.9999998992793546,1.0068181814913954e-07,3.882722267615936e-11,2.9038651808310286e+23,2.9038646939537886e+23,1.681562216381763e+20,2.9041908052885405e+23,6704.959968164004,0.0,0.9999999728246026
on_shell_rho_initial_0.95,on_shell_background,7.28,0.01,0.017696590131976442,matter_radial,8.416231130533578e-08,0.8361260806271992,0.16387383521048948,1.3937538777867842e+21,8.149260470530729e+17,1.3937536395436737e+21,2.9041908052885405e+23,2.434690575286758e-15,15.821557766800405,0.9999998897749588
on_shell_rho_initial_0.95,on_shell_background,7.28,0.01,0.017696590131976442,matter_phase,6.490517951104826e-10,0.00567229771951855,0.9943277016314296,9.247306971838225e+20,1.103865855543397e+17,9.247306905953104e+20,2.9041908052885405e+23,2.2607841056234183e-15,0.21269022813232996,0.9999387585027326
on_shell_rho_initial_0.95,on_shell_background,7.29,0.01,0.017689706990821737,gauge_continuation_Xi,0.9999999179006643,8.206026817478624e-08,3.906751943041543e-11,3.065586854932374e+23,3.0655864147004095e+23,1.642905492627663e+20,3.065930614023941e+23,6713.875866963881,0.0,0.9999999733340225
on_shell_rho_initial_0.95,on_shell_background,7.29,0.01,0.017689706990821737,matter_radial,6.846109130347557e-08,0.8347426629807524,0.16525726855815642,1.471374633698191e+21,7.984518188475072e+17,1.4713744170554205e+21,3.065930614023941e+23,1.3918206332885573e-15,15.781767787099604,0.9999998882834242
on_shell_rho_initial_0.95,on_shell_background,7.29,0.01,0.017689706990821737,matter_phase,5.982943601172257e-10,0.0060160451755815105,0.9939839542261241,9.762306763938333e+20,1.073832790519376e+17,9.762306704878683e+20,3.065930614023941e+23,0.33900285354069876,0.0,0.9999271456932771
on_shell_rho_initial_0.95,on_shell_background,7.3,0.01,0.017682900984435555,gauge_continuation_Xi,0.9999999345045059,6.545609883962087e-08,3.939526270887008e-11,3.236190518406467e+23,3.236190124671041e+23,1.5963726185906068e+20,3.236553408112545e+23,6720.67882944325,0.0,0.999999973700073
on_shell_rho_initial_0.95,on_shell_background,7.3,0.01,0.017682900984435555,matter_radial,5.4497807710636884e-08,0.83337810572995,0.16662183977224232,1.553258434330974e+21,7.784064161466819e+17,1.553258239284042e+21,3.236553408112545e+23,2.2626421165812867e-15,15.745648931608594,0.9999998869274805
on_shell_rho_initial_0.95,on_shell_background,7.3,0.01,0.017682900984435555,matter_phase,5.516480637898824e-10,0.00650822766318995,0.993491771785162,1.030559109307293e+21,1.0498073377599646e+17,1.0305591039602181e+21,3.236553408112545e+23,0.5445819749244458,0.0,0.999913728220335
on_shell_rho_initial_0.95,on_shell_background,7.3100000000000005,0.01,0.01767617722013296,gauge_continuation_Xi,0.9999999491613175,5.079887041043989e-08,3.981202835838792e-11,3.416147444181152e+23,3.416147096597448e+23,1.541036742585282e+20,3.416530513328314e+23,6725.368460321537,0.0,0.9999999739274062
on_shell_rho_initial_0.95,on_shell_background,7.3100000000000005,0.01,0.01767617722013296,matter_radial,4.2204761218922044e-08,0.8320330762273025,0.16796688156793627,1.6396314742326671e+21,7.543775850219363e+17,1.639631300691972e+21,3.416530513328314e+23,6.964878576397123e-16,15.713207097648448,0.9999998857262323
on_shell_rho_initial_0.95,on_shell_background,7.3100000000000005,0.01,0.01767617722013296,matter_phase,5.043744169607666e-10,0.007156000886452196,0.9928439986091734,1.0878660719490846e+21,1.034012804219795e+17,1.0878660670349574e+21,3.416530513328314e+23,0.7070618179028753,0.0,0.9998985046354836
on_shell_rho_initial_0.95,on_shell_background,7.32,0.01,0.01766954073934925,gauge_continuation_Xi,0.999999961925306,3.803437398106126e-08,4.03200574237664e-11,3.6059527594851944e+23,3.605952457452354e+23,1.4758835396419617e+20,3.6063571124210225e+23,6727.9422290875345,0.0,0.9999999740186022
on_shell_rho_initial_0.95,on_shell_background,7.32,0.01,0.01766954073934925,matter_radial,3.1528351140541075e-08,0.8307085297004174,0.16929143877123137,1.7307313971822036e+21,7.259202373789597e+17,1.7307312449459255e+21,3.6063571124210225e+23,2.0903441111231695e-15,15.684458940359233,0.9999998846978783
on_shell_rho_initial_0.95,on_shell_background,7.32,0.01,0.01766954073934925,matter_phase,4.529921812827143e-10,0.007965549745105929,0.9920344498019019,1.1483092367037475e+21,1.0281848340123944e+17,1.1483092321006146e+21,3.6063571124210225e+23,0.8516263826778673,0.0,0.9998815301837702
on_shell_rho_initial_0.95,on_shell_background,7.33,0.01,0.017662996516438715,gauge_continuation_Xi,0.9999999728349518,2.7124126004564885e-08,4.092227511613979e-11,3.80612676419566e+23,3.806126506786022e+23,1.3998097559322916e+20,3.806553563611486e+23,6728.395719199601,0.0,0.9999999739742158
on_shell_rho_initial_0.95,on_shell_background,7.33,0.01,0.017662996516438715,matter_radial,2.2428534859607475e-08,0.8294057167461407,0.17059426082532447,1.826807928950627e+21,6.925599662435073e+17,1.8268077976726431e+21,3.806553563611486e+23,6.97078314178545e-16,15.659431835106576,0.9999998838595259
on_shell_rho_initial_0.95,on_shell_background,7.33,0.01,0.017662996516438715,matter_phase,3.9542534727280575e-10,0.008941939462722011,0.9910580601418527,1.2120542921408664e+21,1.0331142166864992e+17,1.212054287737908e+21,3.806553563611486e+23,0.9863147970518892,0.0,0.9998629297297199
on_shell_rho_initial_0.95,on_shell_background,7.34,0.01,0.017656549457529994,gauge_continuation_Xi,0.999999981913275,1.8045102599919916e-08,4.162231885378361e-11,4.01721637109469e+23,4.017216156970156e+23,1.3116284245786667e+20,4.0176668410098166e+23,6726.72288871419,0.0,0.9999999737927876
on_shell_rho_initial_0.95,on_shell_background,7.34,0.01,0.017656549457529994,matter_radial,1.4878502058102987e-08,0.8281261915412739,0.17187379358022395,1.9281235685740254e+21,6.538024351063951e+17,1.928123457725933e+21,4.0176668410098166e+23,2.789515553893783e-15,15.63816392561572,0.9999998832269783
on_shell_rho_initial_0.95,on_shell_background,7.34,0.01,0.017656549457529994,matter_phase,3.311640498847397e-10,0.01008896837385458,0.9899110312949814,1.2792754016622572e+21,1.0483105321603763e+17,1.279275397367033e+21,4.0176668410098166e+23,1.1148313436456414,0.0,0.9998429100227468
on_shell_rho_initial_0.95,on_shell_background,7.3500000000000005,0.01,0.01765020439943678,gauge_continuation_Xi,0.9999999891678674,1.0789708093751086e-08,4.242457789882906e-11,4.2397966396388596e+23,4.2397964669519376e+23,1.2100887747376901e+20,4.24027206855679e+23,6722.916268235975,0.0,0.9999999734708154
on_shell_rho_initial_0.95,on_shell_background,7.3500000000000005,0.01,0.01765020439943678,matter_radial,8.864557357227296e-09,0.8268718207791881,0.17312817035625466,2.034954324509286e+21,6.091546311432143e+17,2.034954233335402e+21,4.24027206855679e+23,4.1860997424512874e-15,15.62070425875496,0.999999882814485
on_shell_rho_initial_0.95,on_shell_background,7.3500000000000005,0.01,0.01765020439943678,matter_phase,2.6143719182219914e-10,0.01140902570909401,0.9885909740294687,1.3501556919281126e+21,1.0719589773443211e+17,1.3501556876726918e+21,4.24027206855679e+23,1.2392087245731944,0.0,0.9998217696870949
on_shell_rho_initial_0.95,on_shell_background,7.36,0.01,0.01764396610862304,gauge_continuation_Xi,0.999999994590689,5.365976716198961e-09,4.333424723756237e-11,4.474472351456425e+23,4.4744722177330926e+23,1.0939299258255294e+20,4.47497409569776e+23,6716.967000157965,0.0,0.9999999730026757
